UniqueIndexID	Source	Acceptability	Sentence	Split
5964	Vietri_2017	1	Quelle scene sono nauseanti per Francesco.	train
5965	Vietri_2017	1	Il caldo ha seccato i campi.	train
5966	Vietri_2017	0	Il caldo è seccante per i campi.	train
5967	Vietri_2017	1	Questa storia ha seccato Lorenzo.	train
5968	Vietri_2017	1	Questa storia è seccante per Riccardo.	train
5969	Vietri_2017	0	Lo stato di salute di mia madre mi preoccupa subito.	train
5970	Vietri_2017	0	Lo stato di salute di mia madre mi addolora subito.	train
5971	Vietri_2017	1	Ciò succede da anni.	train
5972	Vietri_2017	1	Si è improvvisamente sentita male al centro commerciale.	train
5973	Vietri_2017	1	Ciò è successo ieri.	train
5974	Vietri_2017	1	La gola di Paola si è irritata.	train
5975	Vietri_2017	1	Il tuo comportamento ha irritato Gabriele.	train
5976	Vietri_2017	1	Andrea si è irritato.	train
5977	Vietri_2017	1	Quella notizia ha abbattuto Tommaso.	train
5978	Vietri_2017	1	Andrea si è abbattuto.	train
5979	Vietri_2017	1	La tecnologia digitale ha abbattuto i costi di produzione del 2 %.	train
5980	Vietri_2017	1	I costi di produzione si sono abbattuti del 2 %.	train
5981	Vietri_2017	1	Una tempesta di vento ha abbattuto la casa.	train
5982	Vietri_2017	1	La gru ha abbattuto la casa.	train
5983	Vietri_2017	0	La casa si è abbattuta.	train
5984	Vietri_2017	1	Tommaso si è agitato.	train
5985	Vietri_2017	1	La tempesta agitava il mare.	train
5986	Vietri_2017	1	Gli alberi si agitavano.	train
5987	Vietri_2017	1	L'analista ha agitato la provetta.	train
5988	Vietri_2017	0	La provetta si è agitata.	train
5989	Vietri_2017	1	Le foglie seccano con il freddo.	train
5990	Vietri_2017	1	Le foglie si seccano con il freddo.	train
5991	Vietri_2017	1	Quella situazione secca Riccardo.	train
5992	Vietri_2017	0	Lorenzo secca di quella situazione.	train
5993	Vietri_2017	1	Riccardo si secca di quella situazione.	train
5994	Vietri_2017	1	Le foglie sono secche.	train
5995	Vietri_2017	0	Le foglie sono seccate.	train
5996	Vietri_2017	0	Riccardo è secco.	train
5997	Vietri_2017	1	Riccardo è seccato.	train
5998	Vietri_2017	1	L'uragano ha distrutto la casa.	train
5999	Vietri_2017	1	La casa si è distrutta con l'uragano.	train
6000	Vietri_2017	1	Quell'arrampicata ha distrutto Paola.	train
6001	Vietri_2017	1	Quell'arrampicata ha distrutto la schiena di Maria.	train
6002	Vietri_2017	1	La schiena di Alice si è distrutta con quell'arrampicata.	train
6003	Vietri_2017	1	Alice si è distrutta con quell'arrampicata.	train
6004	Vietri_2017	1	Quello scandalo ha distrutto la reputazione di Maria.	train
6005	Vietri_2017	1	Quello scandalo ha distrutto Maria.	train
6006	Vietri_2017	0	Giulia si è distrutta con quello scandalo.	train
6007	Vietri_2017	1	Quel viaggio cementerà la loro amicizia.	train
6008	Vietri_2017	1	Fare quel viaggio cementerà la loro amicizia.	train
6009	Vietri_2017	1	La loro amicizia si è cementata.	train
6010	Vietri_2017	1	I mattoni si sono cementati.	train
6011	Vietri_2017	1	I conflitti hanno sgretolato il partito.	train
6012	Vietri_2017	1	Il partito si è sgretolato.	train
6013	Vietri_2017	1	L'umidità ha sgretolato l'intonaco.	train
6014	Vietri_2017	1	La casa si è scoperchiata.	train
6015	Vietri_2017	1	L'inchiesta ha scoperto il mondo degli appalti.	train
6016	Vietri_2017	0	Il mondo degli appalti si è scoperchiato.	train
6017	Vietri_2017	1	Paola ha schiacciato il cappello.	train
6018	Vietri_2017	1	L'auto ha schiacciato il cadavere.	train
6019	Vietri_2017	1	Paola ha schiacciato il cadavere.	train
6020	Vietri_2017	1	Il cadavere si è schiacciato.	train
6021	Vietri_2017	0	La Grecia si è schiacciata.	train
6022	Vietri_2017	1	Alice ha spento la TV.	train
6023	Vietri_2017	1	La TV si è spenta.	train
6024	Vietri_2017	1	Le polemiche si sono spente.	train
6025	Vietri_2017	1	La cattiveria di Maria ha spento Andrea.	train
6026	Vietri_2017	1	Lorenzo si è spento.	train
6027	Vietri_2017	1	Quello spettacolo ha rivoltato la stomaco ad Andrea.	train
6028	Vietri_2017	1	Il suo stomaco si è rivoltato alla visione di quello spettacolo.	train
6029	Vietri_2017	1	Il forte colpo le ha lussato la caviglia.	train
6030	Vietri_2017	1	La sua caviglia si è lussata.	train
6031	Vietri_2017	1	La caviglia si è lussata.	train
6032	Vietri_2017	1	Il sole le ha scottato la schiena.	train
6033	Vietri_2017	1	La sua schiena si è scottata.	train
6034	Vietri_2017	1	Quella decisione ha legato le mani ad Alice.	train
6035	Vietri_2017	0	Le sue mani si sono legate.	train
6036	Vietri_2017	0	Le mani si sono legate.	train
6037	Vietri_2017	1	Gli elogi di Riccardo hanno montato la testa di Paola.	train
6038	Vietri_2017	1	Maria si è montata la testa per gli elogi di Lorenzo.	train
6039	Vietri_2017	1	Quella storia ha rotto le scatole.	train
6040	Vietri_2017	1	Maria ha rotto le scatole ad Alessandro.	train
6041	Vietri_2017	1	Lorenzo si è rotto le scatole di quella storia.	train
6042	Vietri_2017	1	Leonardo si è rotto le scatole di Paola.	train
6043	Vietri_2017	1	Gli elogi di Gabriele hanno montato Paola.	train
6044	Vietri_2017	1	Beatrice si è montata con gli elogi di Lorenzo.	train
6045	Vietri_2017	1	Maria si è montata per gli elogi di Andrea.	train
6046	Vietri_2017	1	Quella storia ha rotto Riccardo.	train
6047	Vietri_2017	0	Maria ha rotto Alessandro.	train
6048	Vietri_2017	1	Alessandro si è rotto di quella storia.	train
6049	Elia_1982	1	Riccardo desidera un libro.	train
6050	Elia_1982	1	Riccardo desidera una donna.	train
6051	Elia_1982	1	Leonardo desidera partire.	train
6052	Elia_1982	1	Edoardo ha il desiderio di una donna.	train
6053	Elia_1982	1	Gabriele ha il desiderio di partire.	train
6054	Elia_1982	1	Riccardo è desideroso di un libro.	train
6055	Elia_1982	1	Riccardo è desideroso di una donna.	train
6056	Elia_1982	1	Sofia è bella.	train
6057	Elia_1982	1	Maria sta sulle spine.	train
6058	Elia_1982	1	Edoardo va a Roma.	train
6059	Elia_1982	1	L'aereo atterra a Roissy 2.	train
6060	Elia_1982	1	Tommaso abita in un palazzo del '700.	train
6061	Elia_1982	1	Emma mette il cadavere nell'armadio.	train
6062	Elia_1982	1	Edoardo toglie il cadavere dall'armadio.	train
6063	Elia_1982	1	Gli affiorò alla memoria che aveva nascosto il cadavere.	train
6064	Elia_1982	1	Leonardo corre a comprare il pane.	train
6065	Elia_1982	1	Beatrice manda Andrea a comprare il pane.	train
6066	Elia_1982	1	Beatrice bacia Edoardo sulla guancia.	train
6067	Elia_1982	1	Maria ordina ad Andrea dalla stanza di uccidere Giulia.	train
6068	Elia_1982	1	Andrea soffre molto in aereo.	train
6069	Elia_1982	1	Alice venera il padre in salotto.	train
6070	Elia_1982	1	Emma adora i quadri di Picasso in Nuova Zelanda.	train
6071	Elia_1982	1	Il libro è sopra il tavolo.	train
6072	Elia_1982	1	Il libro è sopra al tavolo.	train
6073	Elia_1982	1	Riccardo va a scuola di danza.	train
6074	Elia_1982	0	Francesco va a scuola svizzera.	train
6075	Elia_1982	0	Giulia va alla scuola.	train
6076	Elia_1982	1	Paola va alla scuola di danza.	train
6077	Elia_1982	1	Paola va alla scuola svizzera.	train
6078	Elia_1982	1	Lorenzo è alla scuola.	train
6079	Elia_1982	1	Lorenzo è alla scuola di danza.	train
6080	Elia_1982	0	Paola ha messo il figlio a scuola.	train
6081	Elia_1982	1	Paola ha messo il figlio a scuola di danza.	train
6082	Elia_1982	0	Maria ha messo il figlio alla scuola.	train
6083	Elia_1982	1	Maria ha messo il figlio alla scuola di danza.	train
6084	Elia_1982	1	Maria ha messo il figlio alla scuola svizzera.	train
6085	Elia_1982	1	Il piatto è in tavola.	train
6086	Elia_1982	0	Il piatto è alla tavola.	train
6087	Elia_1982	1	Il piatto è a tavola.	train
6088	Elia_1982	0	Leonardo è in tavola.	train
6089	Elia_1982	1	Riccardo è a tavola.	train
6090	Elia_1982	0	Lorenzo va in tavola.	train
6091	Elia_1982	0	Andrea va alla tavola.	train
6092	Elia_1982	1	Edoardo va a tavola.	train
6093	Elia_1982	1	Francesco va alla tavola dei suoi amici.	train
6094	Elia_1982	0	Paola porta un piatto alla tavola.	train
6095	Elia_1982	1	Beatrice porta un piatto a tavola.	train
6096	Elia_1982	1	Maria accompagna Tommaso alla tavola.	train
6097	Elia_1982	1	Maria accompagna Francesco a tavola.	train
6098	Elia_1982	1	Paola cade a terra.	train
6099	Elia_1982	0	Giulia cade su terra.	train
6100	Elia_1982	0	Francesco cade alla terra.	train
6101	Elia_1982	1	Francesco cade nella terra.	train
6102	Elia_1982	1	Riccardo cade sulla terra.	train
6103	Elia_1982	1	Riccardo cade su terra bagnata.	train
6104	Elia_1982	1	Francesco cade sulla terra bagnata.	train
6105	Elia_1982	1	Mio figlio non va ancora a scuola, perché è troppo piccolo.	train
6106	Elia_1982	1	Andrea ha iscritto il figlio a scuola.	train
6107	Elia_1982	1	Giulia ha portato il figlio a scuola.	train
6108	Elia_1982	1	Paola ha portato un avviso a scuola.	train
6109	Elia_1982	1	Emma ha portato il figlio a scuola di danza.	train
6110	Elia_1982	1	Alice ha portato il figlio alla scuola svizzera.	train
6111	Elia_1982	0	Gabriele sta in sedia.	train
6112	Elia_1982	1	Emma sta sulla poltrona.	train
6113	Elia_1982	1	Sofia sta sulla sedia.	train
6114	Elia_1982	1	Il libro sta sulla poltrona.	train
6115	Elia_1982	1	Il libro sta sulla sedia.	train
6116	Elia_1982	0	Il libro sta in poltrona.	train
6117	Elia_1982	1	La palla è finita dietro.	train
6118	Elia_1982	1	La palla è finita a terra.	train
6119	Elia_1982	1	La palla è finita a mare.	train
6120	Elia_1982	1	La palla è lì a mare.	train
6121	Elia_1982	1	La palla è finita giù.	train
6122	Elia_1982	1	La palla è lì al suolo.	train
6123	Elia_1982	1	La palla è lì giù.	train
6124	Elia_1982	1	La palla è lì in acqua.	train
6125	Elia_1982	1	Riccardo va per mare.	train
6126	Elia_1982	1	Edoardo naviga.	train
6127	Elia_1982	1	La mongolfiera sta in aria!	train
6128	Elia_1982	1	La mongolfiera si regge, vola!	train
6129	Elia_1982	1	Beatrice tira l'acqua al suo mulino.	train
6130	Elia_1982	1	Alessandro pesca nel torbido.	train
6131	Elia_1982	1	Lorenzo approfitta della confusione per fare i propri interessi disonestamente.	train
6132	Elia_1982	1	Lorenzo va lontano.	train
6133	Elia_1982	1	Tommaso abita lontano.	train
6134	Elia_1982	1	Maria ti telefona dovunque tu voglia.	train
6135	Elia_1982	1	Gabriele corre giù dove Beatrice l'aspetta.	train
6136	Elia_1982	1	Emma sta dietro la poltrona.	train
6137	Elia_1982	1	Riccardo va davanti all'albero.	train
6138	Elia_1982	1	Sofia siede a lato del mobile.	train
6139	Elia_1982	1	Aurora beve lontano dal balcone.	train
6140	Elia_1982	1	Sofia corre giù da Riccardo.	train
6141	Elia_1982	1	Il pane sta là nel mobile.	train
6142	Elia_1982	1	Alessandro appare di lungi.	train
6143	Elia_1982	1	Paola va su dritto.	train
6144	Elia_1982	1	Andrea va in sopra.	train
6145	Elia_1982	1	Paola viene qui giù.	train
6146	Elia_1982	1	Paola salta là sopra.	train
6147	Elia_1982	1	Edoardo cade all'indietro.	train
6148	Elia_1982	1	Andiamo al mare.	train
6149	Elia_1982	1	Andiamo in montagna.	train
6150	Elia_1982	1	Andiamo in collina.	train
6151	Elia_1982	1	Siamo al mare.	train
6152	Elia_1982	1	Abbiamo una casa al mare.	train
6153	Elia_1982	1	Arriviamo al mare.	train
6154	Elia_1982	1	Arriviamo fino al mare.	train
6155	Elia_1982	1	Andiamo fino al mare.	train
6156	Elia_1982	1	Andrea dorme all'addiaccio.	train
6157	Elia_1982	1	Emma fa un buco nell'acqua.	train
6158	Elia_1982	1	Maria tiene Leonardo sotto una campana di vetro.	train
6159	Elia_1982	1	Beatrice tiene Alessandro sotto una campana di vetro.	train
6160	Elia_1982	1	Tutti gettano la croce addosso ad Edoardo.	train
6161	Elia_1982	0	Francesco mangia all'addiaccio.	train
6162	Elia_1982	0	Paola dorme nell'addiaccio.	train
6163	Elia_1982	0	Edoardo fa una buca nelle acque.	train
6164	Elia_1982	0	Giorgia copre un buco nell'acqua.	train
6165	Elia_1982	0	Emma fa un buco all'acqua.	train
6166	Elia_1982	0	Emma carezza Tommaso sotto una campana di vetro.	train
6167	Elia_1982	0	Edoardo tiene Riccardo sotto un bicchiere di vetro.	train
6168	Elia_1982	0	Alessandro tiene Maria dietro una campana di cristallo.	train
6169	Elia_1982	0	Tutti gettano il martello addosso a Leonardo.	train
6170	Elia_1982	0	Lorenzo incolla la croce indosso a Leonardo.	train
6171	Elia_1982	0	Tutti gettano le croci in Lorenzo.	train
6172	Elia_1982	1	Gabriele manda Emma a quel paese.	train
6173	Elia_1982	1	Lorenzo manda Beatrice a quel paese di cui ha parlato ieri.	train
6174	Elia_1982	1	Maria tiene un orologio sotto una campana di vetro.	train
6175	Elia_1982	0	Francesco sale su piedistallo.	train
6176	Elia_1982	0	Tommaso sale su sedia.	train
6177	Elia_1982	1	Riccardo sale sul piedistallo.	train
6178	Elia_1982	1	Andrea sale sulla sedia.	train
6179	Elia_1982	0	Mi raccomando, tieni l'acqua in bocca.	train
6180	Elia_1982	1	La prego, tenga il disinfettante in bocca.	train
6181	Elia_1982	0	La prego, tenga disinfettante in bocca.	train
6182	Elia_1982	1	Maria mette le carte in tavola.	train
6183	Elia_1982	1	Gabriele mette i documenti nella borsa.	train
6184	Elia_1982	1	Maria le mette, le carte in tavola.	train
6185	Elia_1982	1	Lorenzo li mette, i documenti nella borsa.	train
6186	Vietri_1985	1	Riccardo fa la fame.	train
6187	Vietri_1985	1	Francesco è il deus ex machina della situazione.	train
6188	Vietri_1985	1	Tommaso bacia la mano ad Alice.	train
6189	Vietri_1985	1	Lorenzo bacia la mano di Paola.	train
6190	Vietri_1985	1	Leonardo ha messo la lettera nella busta.	train
6191	Vietri_1985	1	Paola prese la palla dalla cassa.	train
6192	Vietri_1985	1	Edoardo perde la tramontana.	train
6193	Vietri_1985	1	La paura scioglie la lingua a Tommaso.	train
6194	Vietri_1985	1	Andrea ha messo Lorenzo nel sacco.	train
6195	Vietri_1985	1	Paola prese la palla al balzo.	train
6196	Vietri_1985	1	Sofia disse pane al pane a Gabriele.	train
6197	Vietri_1985	1	Lorenzo andrà lontano.	train
6198	Vietri_1985	1	Alessandro ha bruciato le tappe.	train
6199	Vietri_1985	1	Gabriele ha avanzato rapidamente in un'attività.	train
6200	Vietri_1985	1	Sofia rubò il cuore ad Andrea.	train
6201	Vietri_1985	1	Giulia fece innamorare Riccardo.	train
6202	Vietri_1985	1	Beatrice portò legna al bosco.	train
6203	Vietri_1985	1	Sofia fece una cosa inutile.	train
6204	Vietri_1985	1	Paola rubò una caramella a Lorenzo.	train
6205	Vietri_1985	1	Giulia portò il libro a Leonardo.	train
6206	Vietri_1985	0	Riccardo ha bruciato i traguardi.	train
6207	Vietri_1985	0	Riccardo ha incendiato i traguardi.	train
6208	Vietri_1985	0	Maria rubò il muscolo cardiaco ad Andrea.	train
6209	Vietri_1985	0	Paola rapinò il cuore a Gabriele.	train
6210	Vietri_1985	0	Sofia rapinò il muscolo cardiaco a Leonardo.	train
6211	Vietri_1985	0	Sofia portò tronchi alla selva.	train
6212	Vietri_1985	0	Maria recò legna al bosco.	train
6213	Vietri_1985	0	Maria recò tronchi alla selva.	train
6214	Vietri_1985	1	Francesco ha distrutto le tele.	train
6215	Vietri_1985	1	Sofia consegnò il volume ad Edoardo.	train
6216	Vietri_1985	0	Andrea ha bruciato tappe.	train
6217	Vietri_1985	0	Edoardo ha bruciato queste tappe.	train
6218	Vietri_1985	0	Maria rubò cuore ad Alessandro.	train
6219	Vietri_1985	0	Alice rubò un cuore a Tommaso.	train
6220	Vietri_1985	0	Beatrice rubò questo cuore a Francesco.	train
6221	Vietri_1985	0	Maria portò una legna a un bosco.	train
6222	Vietri_1985	0	Paola portò una legna a quel bosco.	train
6223	Vietri_1985	0	Giulia portò la legna a un bosco.	train
6224	Vietri_1985	0	Paola portò la legna a quel bosco.	train
6225	Vietri_1985	0	Maria portò questa legna a un bosco.	train
6226	Vietri_1985	1	Francesco ha bruciato quei quadri.	train
6227	Vietri_1985	1	Emma rubò la caramella ad Edoardo.	train
6228	Vietri_1985	1	Maria rubò quella caramella a Lorenzo.	train
6229	Vietri_1985	1	Sofia portò quel libro a Leonardo.	train
6230	Vietri_1985	1	Giulia portò un libro a Francesco.	train
6231	Vietri_1985	0	Lorenzo ha bruciato le tappe vecchie.	train
6232	Vietri_1985	0	Edoardo ha bruciato le tappe che portavano a Roma.	train
6233	Vietri_1985	0	Emma rubò il cuore malato a Riccardo.	train
6234	Vietri_1985	0	Paola rubò il cuore, che era artificiale, a Gabriele.	train
6235	Vietri_1985	0	Maria portò legna nuova al bosco.	train
6236	Vietri_1985	0	Emma portò legna, che era sua, al bosco che adorava.	train
6237	Vietri_1985	1	Edoardo bruciò le tappe.	train
6238	Vietri_1985	1	Giulia ha rubato il cuore a Riccardo.	train
6239	Vietri_1985	1	Paola potrebbe rubare il cuore a Lorenzo.	train
6240	Vietri_1985	1	Maria porta legna al bosco.	train
6241	Vietri_1985	1	Emma porterebbe legna al bosco.	train
6242	Vietri_1985	1	Lorenzo ha bruciato le tappe da molti anni.	train
6243	Vietri_1985	1	Beatrice rubò il cuore ad Andrea l'estate scorsa.	train
6244	Vietri_1985	1	Giulia ieri portò legna al bosco.	train
6245	Vietri_1985	1	Edoardo ha bruciato molte tappe.	train
6246	Vietri_1985	1	Maria portò troppa legna al bosco.	train
6247	Vietri_1985	0	Il cuore fu rubato da Alice a Leonardo.	train
6248	Vietri_1985	1	Ѐ stato rubato il cuore a Gabriele.	train
6249	Vietri_1985	0	Legna fu portata al bosco da Giulia.	train
6250	Vietri_1985	1	Ѐ stata portata la legna al bosco.	train
6251	Vietri_1985	1	Le tappe che Edoardo ha bruciato, non le ha bruciate nessuno.	train
6252	Vietri_1985	0	Legna, che Paola portò al bosco, era già stata portata.	train
6253	Vietri_1985	1	Edoardo le ha bruciate le tappe.	train
6254	Vietri_1985	0	Emma glielo rubò il cuore ad Alessandro.	train
6255	Vietri_1985	1	Paola ne portò di legna al bosco.	train
6256	Vietri_1985	1	Alessandro ne vide delle belle.	train
6257	Vietri_1985	1	Alessandro sopportò disagi e dolori.	train
6258	Vietri_1985	1	Maria viveva felicemente.	train
6259	Vietri_1985	1	Paola ce la mise tutta in quel lavoro.	train
6260	Vietri_1985	1	Maria si sforzò di lavorare bene.	train
6261	Vietri_1985	0	Sono le tappe che Alessandro ha bruciato.	train
6262	Vietri_1985	1	Fu Sofia che rubò il cuore a Tommaso.	train
6263	Vietri_1985	0	Fu il cuore che Giulia rubò a Francesco.	train
6264	Vietri_1985	1	Fu Sofia che portò legna al bosco.	train
6265	Vietri_1985	1	Questa storia riguarda Paola.	train
6266	Vietri_1985	0	Emma è riguardata da questa storia.	train
6267	Vietri_1985	1	Il suo sguardo mi ha innamorato.	train
6268	Vietri_1985	0	Sono stato innamorato dal suo sguardo.	train
6269	Vietri_1985	1	Io giudico che tu sia stupido.	train
6270	Vietri_1985	0	Io lo giudico che tu sia stupido.	train
6271	Vietri_1985	1	Edoardo alzò il gomito.	train
6272	Vietri_1985	1	Maria cucì la bocca a Francesco.	train
6273	Vietri_1985	1	Tommaso tagliò la testa al toro.	train
6274	Vietri_1985	1	Leonardo alzò il piede.	train
6275	Vietri_1985	1	Paola saturò la bocca ad Alessandro.	train
6276	Vietri_1985	1	Leonardo recise la testa al toro.	train
6277	Vietri_1985	1	Tommaso ammazzò il tempo giocando a carte.	train
6278	Vietri_1985	1	Maria scaldò una serpe in seno.	train
6279	Vietri_1985	1	Francesco calzò il coturno.	train
6280	Vietri_1985	1	Leonardo recitò.	train
6281	Vietri_1985	1	Paola spendeva un Perù.	train
6282	Vietri_1985	1	Sofia spendeva molto.	train
6283	Vietri_1985	1	Sofia è unica.	train
6284	Vietri_1985	1	Riccardo riportò la vittoria di Pirro.	train
6285	Vietri_1985	1	Francesco vinse effimeramente.	train
6286	Vietri_1985	1	Alessandro abbandonò l'abito.	train
6287	Vietri_1985	1	Leonardo abbandonò la vita ecclesiastica.	train
6288	Vietri_1985	1	Francesco abbandonò Beatrice.	train
6289	Vietri_1985	1	Tommaso abbandonò la partita.	train
6290	Vietri_1985	1	Tommaso ha gettato Beatrice dalla finestra.	train
6291	Vietri_1985	1	Maria ha gettato i sassi a mare.	train
6292	Vietri_1985	1	Lorenzo ha messo il denaro in tasca.	train
6293	Vietri_1985	1	Gabriele ha messo il bimbo in prigione.	train
6294	Vietri_1985	1	Riccardo gettò l'abito alle ortiche.	train
6295	Vietri_1985	1	Riccardo ha messo le ali ai piedi.	train
6296	Vietri_1985	1	Andrea prova entusiasmo.	train
6297	Vietri_1985	0	Riccardo abbandonò l'abito alle ortiche.	train
6298	Vietri_1985	1	Edoardo gettò l'abito.	train
6299	Vietri_1985	1	Maria ha gettato l'ancora.	train
6300	Vietri_1985	1	Gabriele ha messo cervello.	train
6301	Vietri_1985	1	Edoardo ha messo giudizio.	train
6302	Vietri_1985	1	Riccardo ha messo le ali.	train
6303	Vietri_1985	1	Riccardo progredisce con estrema rapidità.	train
6304	Vietri_1985	1	Leonardo abbandonò l'abito religioso.	train
6305	Vietri_1985	1	Riccardo abbandonò il saio.	train
6306	Vietri_1985	1	Lorenzo abbandonò la tonaca.	train
6307	Vietri_1985	1	Riccardo abbandonò l'abito talare.	train
6308	Vietri_1985	1	Francesco depose l'abito.	train
6309	Vietri_1985	1	Paola perse il filo del discorso.	train
6310	Vietri_1985	1	Maria non riuscì più a parlare.	train
6311	Vietri_1985	1	Alice smarrì il filo del discorso.	train
6312	Vietri_1985	1	Andrea perse la tramontana.	train
6313	Vietri_1985	0	Riccardo smarrì la tramontana.	train
6314	Vietri_1985	1	Paola abbassò il capo.	train
6315	Vietri_1985	1	Paola si sottomise.	train
6316	Vietri_1985	1	Beatrice chinò il capo.	train
6317	Vietri_1985	1	Il contadino colpì con un bastone le noci.	train
6318	Vietri_1985	1	Il cinema deprime Tommaso.	train
6319	Vietri_1985	1	Maria deprime Tommaso.	train
6320	Vietri_1985	1	Maria tese un inganno a Tommaso.	train
6321	Vietri_1985	1	Gabriele è un rubacuori.	train
6322	Vietri_1985	1	Emma ha uno sguardo rubacuori.	train
6323	Vietri_1985	1	Maria mancò il colpo.	train
6324	Vietri_1985	1	Riccardo prese i bicchieri dallo scaffale.	train
6325	Vietri_1985	1	Tommaso prese i bicchieri.	train
6326	Vietri_1985	1	La colla ha preso.	train
6327	Vietri_1985	1	Edoardo prese il bus.	train
6328	Vietri_1985	1	Tommaso prese il tram.	train
6329	Vietri_1985	1	Leonardo prese il metro.	train
6330	Vietri_1985	1	Maria prese la pasta asciutta.	train
6331	Vietri_1985	1	Beatrice prese la verdura.	train
6332	Vietri_1985	1	Paola prese carne.	train
6333	Vietri_1985	1	Paola prese pasta asciutta.	train
6334	Vietri_1985	1	Beatrice prese verdura.	train
6335	Vietri_1985	1	Alessandro prese l'influenza.	train
6336	Vietri_1985	1	Francesco prese il tifo.	train
6337	Vietri_1985	1	Alice prese alloggio.	train
6338	Vietri_1985	1	Paola prese albergo.	train
6339	Vietri_1985	1	Sofia prese casa.	train
6340	Vietri_1985	1	Emma prese stanza.	train
6341	Vietri_1985	1	Emma prese domicilio.	train
6342	Vietri_1985	1	Riccardo ebbe il tumore.	train
6343	Vietri_1985	1	Riccardo ebbe la trombosi.	train
6344	Vietri_1985	1	Riccardo ebbe il raffreddore.	train
6345	Vietri_1985	1	Il tumore venne ad Andrea.	train
6346	Vietri_1985	1	Alessandro alloggiò in Via del Corso.	train
6347	Vietri_1985	1	Beatrice alloggiò in piazza Garibaldi.	train
6348	Vietri_1985	1	Riccardo si domiciliò in largo Wilson.	train
6349	Vietri_1985	1	Alessandro è domiciliato in largo Wilson.	train
6350	Vietri_1985	1	Riccardo prese freddo.	train
6351	Vietri_1985	1	Edoardo prese fresco.	train
6352	Vietri_1985	1	Andrea prese caldo.	train
6353	Vietri_1985	1	Tommaso si rinfrescò.	train
6354	Vietri_1985	1	Maria prese riposo.	train
6355	Vietri_1985	1	Beatrice riposò.	train
6356	Vietri_1985	1	Francesco si prese paura.	train
6357	Vietri_1985	0	Riccardo prese paura.	train
6358	Vietri_1985	1	Paola prese vigore.	train
6359	Vietri_1985	1	Sofia prese forza.	train
6360	Vietri_1985	1	Maria si irrobustì.	train
6361	Vietri_1985	1	Francesco si prese una sbornia.	train
6362	Vietri_1985	1	Tommaso prese una sbornia.	train
6363	Vietri_1985	1	Leonardo prese una sbronza.	train
6364	Vietri_1985	1	Riccardo si sbronzò.	train
6365	Vietri_1985	1	Riccardo si ubriacò.	train
6366	Vietri_1985	1	Paola prese un bagno.	train
6367	Vietri_1985	1	Alice si bagnò.	train
6368	Vietri_1985	1	Giulia e Tommaso si avviarono.	train
6369	Vietri_1985	1	Paola prese ombra.	train
6370	Vietri_1985	1	Beatrice si adombrò.	train
6371	Vietri_1985	1	I gabbiani presero il volo.	train
6372	Vietri_1985	1	I gabbiani si involarono.	train
6373	Vietri_1985	1	Andrea ebbe freddo.	train
6374	Vietri_1985	1	Alessandro ebbe paura.	train
6375	Vietri_1985	1	Gabriele ebbe una sbronza.	train
6376	Vietri_1985	1	Il chimico prese la muffa dalla provetta.	train
6377	Vietri_1985	0	Il chimico ammuffì dalla provetta.	train
6378	Vietri_1985	1	Il chimico prese la muffa.	train
6379	Vietri_1985	1	Il chimico ammuffì.	train
6380	Vietri_1985	1	Il chimico era inerte.	train
6381	Vietri_1985	1	Il chimico era in ozio.	train
6382	Vietri_1985	1	Maria è stata fregata.	train
6383	Vietri_1985	1	Maria prese un bagno dalla società.	train
6384	Vietri_1985	1	Beatrice ebbe un bagno dalla società.	train
6385	Vietri_1985	1	I gabbiani volarono.	train
6386	Vietri_1985	1	Emma prese marito.	train
6387	Vietri_1985	1	Francesco prese moglie.	train
6388	Vietri_1985	1	Alice si maritò.	train
6389	Vietri_1985	1	Gabriele si sposò con Beatrice.	train
6390	Vietri_1985	1	Edoardo prese aria.	train
6391	Vietri_1985	1	Riccardo prese una corsa.	train
6392	Vietri_1985	1	Tommaso si addormentò.	train
6393	Vietri_1985	1	Emma prese la stura.	train
6394	Vietri_1985	1	Emma si sfogò.	train
6395	Vietri_1985	1	La nave prese il mare.	train
6396	Vietri_1985	1	Edoardo prese il mare.	train
6397	Vietri_1985	0	L'aereo prese il mare.	train
6398	Vietri_1985	1	La nave cominciò a navigare.	train
6399	Vietri_1985	1	Alessandro cominciò a navigare.	train
6400	Vietri_1985	0	L'aereo cominciò a navigare.	train
6401	Vietri_1985	1	Tommaso e Paola presero terra.	train
6402	Vietri_1985	1	Le navi presero terra.	train
6403	Vietri_1985	0	L'aereo presero terra.	train
6404	Vietri_1985	1	Francesco e Maria approdarono.	train
6405	Vietri_1985	1	Le navi approdarono.	train
6406	Vietri_1985	1	Leonardo prese fiato.	train
6407	Vietri_1985	1	Andrea ricominciò a respirare.	train
6408	Vietri_1985	1	Lorenzo arieggiò.	train
6409	Vietri_1985	1	Riccardo fece in modo che la sua stanza prendesse aria.	train
6410	Vietri_1985	1	Lorenzo fece arieggiare la sua stanza.	train
6411	Vietri_1985	1	Gabriele diede aria alla sua stanza.	train
6412	Vietri_1985	1	Alessandro corse.	train
6413	Vietri_1985	1	Francesco ebbe sonno.	train
6414	Vietri_1985	0	Lorenzo si assonnò.	train
6415	Vietri_1985	1	Edoardo si è assonnato.	train
6416	Vietri_1985	1	Il cinema assonna Alessandro.	train
