UniqueIndexID	Source	Acceptability	Sentence	Cleft_construction	Copular_construction	Subject-verb_agreement	Wh-islands_violations	Simple	Question	Auxiliary	Bind	Indefinite_pronouns
771	Simone-Masini_2013	1	Siamo usciti in macchina coi bambini e i loro amici.	0	0	1	0	0	0	0	0	0
772	Simone-Masini_2013	0	Siamo usciti in macchina e in macchina coi.	0	0	1	0	0	0	0	0	0
777	Simone-Masini_2013	1	Giulia è una ragazza simpatica.	0	1	0	0	0	0	0	0	0
778	Simone-Masini_2013	1	Maria è una ragazza simpatica, sveglia, accorta e intelligente.	0	1	0	0	0	0	0	0	0
784	Simone-Masini_2013	1	Il libro, che Lorenzo, che di solito ha buon gusto, mi ha prestato, non mi piace.	0	0	0	0	0	0	1	0	0
786	Simone-Masini_2013	1	Le persone che parlano sempre mi piacciono poco.	0	0	0	0	0	0	1	0	0
790	Simone-Masini_2013	1	Dice che è in ritardo.	0	1	0	0	1	0	0	0	0
799	Simone-Masini_2013	1	Nulla è più audace di quest'uomo.	0	1	0	0	0	0	0	0	0
804	Simone-Masini_2013	1	Il bambino di Edoardo ha rotto la macchina fotografica!	0	0	0	0	0	0	1	0	0
806	Simone-Masini_2013	1	Buongiorno, c'è Riccardo?	0	1	0	0	0	1	0	0	0
808	Simone-Masini_2013	1	Ti dispiacerebbe venire un momento da me?	0	0	0	0	0	1	0	0	0
820	Simone-Masini_2013	1	I ragazzi non leggono i giornali.	0	0	0	0	1	0	0	0	0
823	Simone-Masini_2013	1	Il guardiano chiude la porta con la chiave.	0	0	0	0	0	0	1	0	0
826	Simone-Masini_2013	1	Chi ha mandato questi fiori?	0	0	0	0	0	1	0	0	0
827	Simone-Masini_2013	1	Tommaso ha mandato i fiori.	0	0	0	0	1	0	0	0	0
828	Simone-Masini_2013	1	È Francesco che ha mandato i fiori.	1	0	0	0	0	0	0	0	0
835	Simone-Masini_2013	1	Io conosco questa città.	0	0	0	0	1	0	0	0	0
837	Simone-Masini_2013	0	Hai visto chi?	0	0	0	1	1	1	0	0	0
838	Simone-Masini_2013	1	Ecco il libro che ha portato Edoardo.	0	0	0	0	0	0	1	0	0
839	Simone-Masini_2013	1	Ecco il libro che Lorenzo ha portato.	0	0	0	0	0	0	1	0	0
841	Simone-Masini_2013	1	Tutto ciò che è insigne è raro.	0	1	0	0	0	0	0	0	0
842	Simone-Masini_2013	1	Questa è una matita.	0	1	0	0	1	0	0	0	0
848	Simone-Masini_2013	1	Emma è una donna molto apprezzata da noi.	0	1	0	0	0	0	0	0	0
850	Simone-Masini_2013	1	Che ore sono?	0	0	0	1	0	1	0	0	0
851	Simone-Masini_2013	1	Chi ha preso le bottiglie?	0	0	0	0	0	1	1	0	0
852	Simone-Masini_2013	1	Chiudi la porta?	0	0	0	0	0	1	0	0	0
853	Simone-Masini_2013	1	Hai preso il latte?	0	0	0	0	0	1	0	0	0
855	Simone-Masini_2013	1	Hai fatto bene l'esame?	0	0	0	0	0	1	0	0	0
856	Simone-Masini_2013	1	Vuoi tu prender Gabriele come legittimo sposo?	0	0	0	0	0	1	0	0	0
857	Simone-Masini_2013	1	Non è vero che Francesco è uscito?	0	0	0	0	0	1	0	0	0
858	Simone-Masini_2013	1	Hai fatto questo?	0	0	0	0	0	1	0	0	0
859	Simone-Masini_2013	1	Hai fatto ciò?	0	0	0	0	1	1	0	0	0
860	Simone-Masini_2013	1	Hai vinto?	0	0	0	0	1	1	0	0	0
861	Simone-Masini_2013	1	Dici che la morte è una cosa cattiva?	0	1	0	0	0	0	0	0	0
862	Simone-Masini_2013	1	Lorenzo fu forse re dei romani?	0	0	0	0	0	1	0	0	0
863	Simone-Masini_2013	1	Non è vero che l'uomo è simile al lupo?	0	1	0	0	0	1	0	0	0
864	Simone-Masini_2013	1	Dove vai?	0	0	0	0	0	1	0	0	0
865	Simone-Masini_2013	1	La Cina ha una popolazione numerosa?	0	1	0	0	0	1	0	0	0
866	Simone-Masini_2013	1	A chi hai dato il libro?	0	0	0	0	0	1	0	0	0
867	Simone-Masini_2013	1	Questo è un libro?	0	1	0	0	0	1	0	0	0
868	Simone-Masini_2013	1	I libri che gli antichi scrissero sono utili.	0	0	0	0	0	0	1	0	0
869	Simone-Masini_2013	1	Questo è l'uomo che Riccardo conosce.	0	0	0	0	0	0	1	0	0
870	Simone-Masini_2013	1	Ho visto il ragazzo con cui tuo figlio ha studiato.	0	0	0	0	0	0	1	0	0
879	Simone-Masini_2013	1	Che tu sia intelligente è sicuro.	0	1	0	0	0	0	0	0	0
885	Simone-Masini_2013	1	So che lui è felice.	0	1	0	0	0	0	0	0	0
887	Simone-Masini_2013	1	Parlammo del fatto che il bambino non vuole andare a scuola.	0	0	0	0	0	0	1	0	0
891	Simone-Masini_2013	1	Si è fatto male perché è caduto.	0	1	0	0	0	0	0	0	0
899	Simone-Masini_2013	1	Se le cose stanno così…	0	1	0	0	0	0	0	0	0
900	Simone-Masini_2013	1	Hanno scritto questa lettera?	0	0	0	0	0	1	0	0	0
902	Simone-Masini_2013	1	Hanno distrutto questa fortuna?	0	0	0	0	0	1	0	0	0
903	Simone-Masini_2013	1	Non avrei dovuto restituirgli il suo denaro?	0	0	0	0	0	1	0	0	0
907	Simone-Masini_2013	1	La lettera è l'unica cosa che si sia trovata…	0	1	0	0	0	0	0	0	0
911	Simone-Masini_2013	1	Sei capace di saltare, no?	0	0	0	0	0	1	0	0	0
912	Simone-Masini_2013	1	Tu hai letto questo libro, no?	0	0	0	0	0	1	0	0	0
913	Simone-Masini_2013	1	Ora sono davvero stanco.	0	1	0	0	0	0	0	0	0
914	Simone-Masini_2013	1	Sei il fratello di Riccardo, no?	0	0	0	0	0	1	0	0	0
915	Simone-Masini_2013	1	Hai preso il libro, no?	0	0	0	0	0	1	0	0	0
917	Simone-Masini_2013	1	Chi è venuto?	0	0	0	1	0	1	0	0	0
918	Simone-Masini_2013	1	Come è successo?	0	0	0	1	0	1	0	0	0
919	Simone-Masini_2013	1	Quando parte questo treno?	0	0	0	0	0	1	0	0	0
920	Simone-Masini_2013	1	Posso entrare?	0	0	0	0	1	1	0	0	0
921	Simone-Masini_2013	1	Siete arrivati presto?	0	0	0	0	0	1	0	0	0
923	Simone-Masini_2013	1	Porto al cinema i ragazzi che sono stati buoni.	0	0	0	0	0	0	1	0	0
925	Simone-Masini_2013	1	La testa mi fa male.	0	1	0	0	0	0	0	0	0
926	Simone-Masini_2013	1	Ho male alla testa.	0	1	0	0	0	0	0	0	0
927	Simone-Masini_2013	1	Ho male al capo.	0	1	0	0	1	0	0	0	0
935	Simone-Masini_2013	1	È venuto un tale.	0	1	0	0	1	0	0	0	0
940	Simone-Masini_2013	1	Questa faccenda è intricata.	0	1	0	0	0	0	0	0	0
949	Simone-Masini_2013	1	È molto alto, no?	0	1	0	0	0	0	0	0	0
950	Simone-Masini_2013	1	Avete mangiato, no?	0	0	0	0	0	1	0	0	0
961	Simone-Masini_2013	1	Ho fame.	0	1	0	0	1	0	0	0	0
962	Simone-Masini_2013	1	Non ho soldi.	0	1	0	0	0	0	0	0	0
963	Simone-Masini_2013	1	Ho un libro.	0	1	0	0	1	0	1	0	0
964	Simone-Masini_2013	1	Il bambino ha fame.	0	1	0	0	1	0	0	0	0
968	Simone-Masini_2013	1	Gli è nato un figlio.	0	1	0	0	0	0	0	0	0
969	Simone-Masini_2013	1	Ho una casa.	0	1	0	0	1	0	0	0	0
970	Simone-Masini_2013	1	Il cavallo è un animale resistente.	0	1	0	0	0	0	0	0	0
971	Simone-Masini_2013	1	I cavalli sono arrivati prima.	0	1	0	0	0	0	0	0	0
974	Simone-Masini_2013	1	Ho visto qualcosa.	0	0	0	0	1	0	0	0	1
975	Simone-Masini_2013	1	È venuto Riccardo.	0	1	0	0	1	0	0	0	0
976	Simone-Masini_2013	1	È venuto un ragazzo.	0	1	0	0	0	0	0	0	0
980	Simone-Masini_2013	1	Lorenzo ha salutato Paola.	0	0	0	0	1	0	0	0	0
982	Simone-Masini_2013	1	La giustizia è una grande virtù.	0	1	0	0	0	0	0	0	0
985	Simone-Masini_2013	1	Sono andato in America.	0	1	0	0	0	0	0	0	0
1007	Simone-Masini_2013	1	Qualcuno potrebbe domandare.	0	0	0	0	0	0	0	0	1
1022	Simone-Masini_2013	1	La Vergine fu assunta in cielo.	0	0	0	0	1	0	0	0	0
1025	Simone-Masini_2013	1	Il tuo bambino ruppe il vaso.	0	0	0	0	1	0	0	0	0
1026	Simone-Masini_2013	1	Il vaso è stato rotto.	0	1	0	0	0	0	0	0	0
1027	Simone-Masini_2013	1	Il libro è stato rilegato.	0	1	0	0	0	0	1	0	0
1030	Simone-Masini_2013	1	Il delinquente è stato arrestato ieri.	0	1	0	0	0	0	0	0	0
1031	Simone-Masini_2013	1	Il cibo viene sprecato.	0	1	0	0	0	0	0	0	0
1037	Simone-Masini_2013	1	I bambini hanno cantato una canzone.	0	0	0	0	1	0	0	0	0
1046	Simone-Masini_2013	1	Oggi Andrea non c'è.	0	1	0	0	0	0	0	0	0
1048	Simone-Masini_2013	1	A chi interessa che la piazza sia pulita?	0	0	0	0	0	1	0	0	0
1054	Simone-Masini_2013	1	C'è un cane nella macchina.	0	1	0	0	0	0	0	0	0
1071	Simone-Masini_2013	1	Francesco chiede a Lorenzo di restare a casa.	0	0	0	0	0	0	1	0	0
1072	Simone-Masini_2013	1	Riccardo è biondo.	0	1	0	0	1	0	0	0	0
1073	Simone-Masini_2013	1	È vero che Gabriele è biondo.	1	1	0	0	0	0	0	0	0
1074	Simone-Masini_2013	1	Riccardo non è biondo.	0	1	0	0	0	0	0	0	0
1075	Simone-Masini_2013	1	Non è vero che Lorenzo è biondo.	0	1	0	0	0	0	0	0	0
1076	Simone-Masini_2013	1	Maria è medico.	0	1	0	0	1	0	0	0	0
1077	Simone-Masini_2013	1	Riccardo è bravo.	0	1	0	0	1	0	0	0	0
1091	Simone-Masini_2013	0	Quel ragazzo e quella chiave aprono la porta.	0	0	0	0	0	0	1	0	0
1092	Simone-Masini_2013	1	Quel ragazzo apre la porta con quella chiave.	0	0	0	0	0	0	1	0	0
1095	Simone-Masini_2013	1	La chiave apre la porta.	0	0	0	0	1	0	0	0	0
1096	Simone-Masini_2013	1	Il ragazzo apre la porta con la chiave.	0	0	0	0	0	0	1	0	0
1100	Simone-Masini_2013	1	Maria studia la matematica.	0	0	0	0	1	0	0	0	0
1119	Simone-Masini_2013	1	È in bicicletta che è venuto.	1	0	0	0	0	0	0	0	0
1121	Simone-Masini_2013	1	È questo libro che voglio.	1	0	0	0	0	0	0	0	0
1122	Simone-Masini_2013	1	È con il motorino che non voglio che tu esca.	1	0	0	0	0	0	0	0	0
1125	Simone-Masini_2013	1	Bello sì che lo è.	0	1	0	0	0	0	0	0	0
1132	Simone-Masini_2013	1	Il tuo amico, la ragazza, il bambino, non glielo può appioppare.	0	0	0	0	0	0	1	0	0
1133	Simone-Masini_2013	1	Chi è venuto è Sofia?	0	0	0	1	0	1	0	0	0
1134	Simone-Masini_2013	1	Che ha fatto Maria?	0	0	0	1	1	1	0	0	0
1137	Simone-Masini_2013	1	Chi sta arrivando?	0	0	0	1	0	1	0	0	0
1138	Simone-Masini_2013	1	Che fa Gabriele?	0	0	0	1	0	1	0	0	0
1149	Simone-Masini_2013	1	Chi è?	0	0	0	0	1	1	0	0	0
1157	Simone-Masini_2013	1	Riccardo, non c'è bisogno di lui.	0	1	0	0	0	0	0	0	0
1161	Simone-Masini_2013	1	Bello è bello, quel bambino.	0	1	0	0	0	0	0	0	0
1162	Simone-Masini_2013	1	Quanto al pesce, il tai è delizioso.	0	1	0	0	0	0	0	0	0
1165	Simone-Masini_2013	1	Chi ha telefonato?	0	0	0	1	0	1	0	0	0
1168	Simone-Masini_2013	1	L'uomo che è in giardino sta riparando il rubinetto.	0	0	0	0	0	0	1	0	0
1171	Simone-Masini_2013	1	Hai visto nessuno?	0	0	0	0	0	1	0	0	0
1173	Simone-Masini_2013	1	Certo, è possibile una cosa del genere.	0	1	0	0	0	0	0	0	0
1176	Simone-Masini_2013	1	Sono romani?	0	1	0	0	0	1	0	0	0
1184	Simone-Masini_2013	1	Gli Etruschi scorrazzano molto per terra, moltissimo per mare.	0	0	0	0	0	0	1	0	0
1186	Simone-Masini_2013	1	Emma baciò Riccardo sulla guancia con i suoi labbroni e la sua testa nera sembrava enorme accanto a quella del primatologo.	0	0	0	0	0	0	1	0	0
1188	Simone-Masini_2013	1	Ho visto un film, che è la storia di una coppia infelice.	0	0	0	0	0	0	1	0	0
1190	Simone-Masini_2013	1	Ero stanco, così me ne andai via.	0	1	0	0	0	0	0	0	0
1195	Simone-Masini_2013	1	Chi non si preoccupa sono i turisti scandinavi: meno di cento prenotazioni disdette.	0	0	0	1	0	0	0	0	0
1199	Simone-Masini_2013	1	Sulla spiaggia di Rimini ci possono essere dei turisti.	0	0	0	0	0	0	1	0	0
1200	Simone-Masini_2013	1	La presenza di alghe sulla spiaggia allontana i turisti.	0	0	0	0	0	0	1	0	0
1202	Simone-Masini_2013	1	Maria fu invitata alla festa di Leonardo.	0	0	0	0	0	0	1	0	0
1204	Simone-Masini_2013	1	Maria voleva la bicicletta di Leonardo.	0	0	0	0	0	0	1	0	0
1211	Simone-Masini_2013	1	Il tuo gatto ha mangiato la salsiccia.	0	0	0	0	1	0	0	0	0
1213	Simone-Masini_2013	1	Il bambino non mangia la minestra.	0	0	0	0	1	0	0	0	0
1214	Simone-Masini_2013	0	Il bambino non mangia latte.	0	0	0	0	1	0	0	0	0
1216	Simone-Masini_2013	1	È molto sensibile alle lodi.	0	1	0	0	0	0	0	0	0
1219	Simone-Masini_2013	1	Questa è la casa di mio zio.	0	1	0	0	0	0	0	0	0
1223	Simone-Masini_2013	1	La presa della Bastiglia da parte del popolo segna l'inzio della rivoluzione francese.	0	0	0	0	0	0	1	0	0
1234	Simone-Masini_2013	1	Qualcuno che è in questo posto.	0	1	0	0	0	0	0	0	0
1235	Simone-Masini_2013	1	Qualcosa che è in questo posto.	0	1	0	0	0	0	0	0	0
1236	Simone-Masini_2013	1	Il ragazzo guardava la capra.	0	0	0	0	1	0	0	0	0
1237	Simone-Masini_2013	1	La costruzione del palazzo è durata due anni.	0	0	0	0	0	0	1	0	0
1238	Simone-Masini_2013	1	La preparazione di questa torta richiede tempo.	0	0	0	0	0	0	1	0	0
1239	Simone-Masini_2013	1	Questa preparazione è stata apprezzata da tutti.	0	0	0	0	0	0	1	0	0
1240	Simone-Masini_2013	1	La costruzione si presenta elegante e luminosa.	0	0	0	0	0	0	1	0	0
1241	Simone-Masini_2013	1	Le tue dimenticanze sono troppe e pericolose.	0	0	0	0	0	0	1	0	0
1242	Simone-Masini_2013	1	La spedizione del pacchetto a Milano da parte dell'autista fu molto rapida.	0	0	0	0	0	0	1	0	0
1243	Simone-Masini_2013	1	Sono arrivati i ragazzi.	0	1	0	0	0	0	0	0	0
1249	Simone-Masini_2013	1	È appena arrivato.	0	1	0	0	0	0	0	0	0
1262	Simone-Masini_2013	1	Il bambino ha mangiato.	0	1	0	0	0	0	0	0	0
1263	Simone-Masini_2013	1	Il padre è partito.	0	1	0	0	0	0	0	0	0
1264	Simone-Masini_2013	1	Il pesce viene facilmente cotto al vapore.	0	0	0	0	0	0	1	0	0
1265	Simone-Masini_2013	1	È stato qui ieri.	0	1	0	0	1	0	0	0	0
1272	Simone-Masini_2013	1	Ho aperto la porta.	0	1	0	0	1	0	0	0	0
1273	Simone-Masini_2013	1	Ho aperto la bocca.	0	1	0	0	1	0	0	0	0
1274	Simone-Masini_2013	1	Ho aperto la seduta.	0	1	0	0	1	0	0	0	0
1275	Simone-Masini_2013	1	Ho perduto il libro.	0	1	0	0	1	0	0	0	0
1277	Simone-Masini_2013	1	Tommaso è un vero cane.	0	1	0	0	1	0	0	0	0
1280	Simone-Masini_2013	1	Tutti gli animali devono essere protetti.	0	0	0	0	0	0	1	0	0
1281	Simone-Masini_2013	1	Mi porti qualcosa da bere?	0	0	0	0	0	1	0	0	0
1286	Simone-Masini_2013	1	Questa macchina è usata ma nuova.	0	1	0	0	0	0	1	0	0
1287	Simone-Masini_2013	0	Il marinaio alleva il remo.	0	0	0	0	1	0	0	0	0
1288	Simone-Masini_2013	1	Il film annoia gli spettatori.	0	0	0	0	1	0	0	0	0
1292	Simone-Masini_2013	1	Il disarcionamento del fantino è stato spettacolare.	0	1	0	0	0	0	1	0	0
1294	Simone-Masini_2013	1	Sei una persona paurosa.	0	1	0	0	0	0	0	0	0
1296	Simone-Masini_2013	1	Ma che racconti?	0	0	0	0	0	1	0	0	0
1297	Simone-Masini_2013	1	Che si dice?	0	0	0	1	0	1	0	0	0
1298	Simone-Masini_2013	1	Chi credi di essere?	0	0	0	1	0	1	0	0	0
1299	Simone-Masini_2013	1	Chi ti conosce?	0	0	0	1	0	1	0	0	0
1300	Simone-Masini_2013	1	Dove sta scritto?	0	0	0	0	0	1	0	0	0
1301	Simone-Masini_2013	1	Stai scherzando?	0	0	0	0	1	1	0	0	0
1302	Simone-Masini_2013	1	Ti dispiace portarmi quel pacco?	0	0	0	0	0	1	0	0	0
1303	Simone-Masini_2013	1	C'è Riccardo?	0	1	0	0	0	1	0	0	0
1305	Simone-Masini_2013	1	Mi passi il sale?	0	0	0	0	0	1	0	0	0
1306	Simone-Masini_2013	1	Mi passeresti il sale?	0	0	0	0	0	1	0	0	0
1310	Simone-Masini_2013	1	Il bandito è fuggito.	0	1	0	0	1	0	0	0	0
1312	Simone-Masini_2013	1	È lombardo ma non è leghista.	0	1	0	0	0	0	0	0	0
1313	Simone-Masini_2013	1	Dove vado a dormire stasera con lo sciopero dei trasporti?	0	0	0	0	0	1	0	0	0
1315	Simone-Masini_2013	1	Prendimi il libro che sta sul tavolo.	0	0	0	0	0	0	1	0	0
1316	Simone-Masini_2013	1	Questo è il signore di cui ti ho parlato.	0	1	0	0	0	0	1	0	0
1326	Jezek_2003	0	Lorenzo è suonato.	0	1	0	0	0	0	0	0	0
1327	Jezek_2003	0	Il violino è suonato.	0	1	0	0	0	0	0	0	0
1328	Jezek_2003	1	La sveglia è suonata.	0	1	0	0	1	0	0	0	0
1329	Jezek_2003	1	È nata una bambina.	0	1	0	0	0	0	0	0	0
1337	Jezek_2003	1	Sofia ha bucato.	0	1	0	0	1	0	0	0	0
1338	Jezek_2003	1	Ho tagliato il pane.	0	1	0	0	1	0	0	0	0
1339	Jezek_2003	1	Ho tagliato i capelli.	0	1	0	0	0	0	0	0	0
1345	Jezek_2003	1	Riccardo ha cantato.	0	1	0	0	0	0	0	0	0
1347	Jezek_2003	1	Edoardo ha dormito.	0	1	0	0	1	0	0	0	0
1348	Jezek_2003	1	Dove lavora?	0	0	0	0	1	1	0	0	0
1351	Jezek_2003	1	Maria ha cantato.	0	1	0	0	0	0	0	0	0
1355	Jezek_2003	1	L'arrosto è bruciato.	0	1	0	0	0	0	0	0	0
1357	Jezek_2003	1	La macchia è sparita.	0	1	0	0	0	0	0	0	0
1358	Jezek_2003	1	Edoardo ha colpito la palla.	0	1	0	0	0	0	0	0	0
1359	Jezek_2003	1	Francesco ha ricevuto un libro.	0	1	0	0	1	0	0	0	0
1360	Jezek_2003	1	Andrea ha preso uno schiaffo.	0	1	0	0	1	0	0	0	0
1363	Jezek_2003	1	Andrea è arrivato tardi.	0	1	0	0	1	0	0	0	0
1367	Jezek_2003	1	Maria ha cantato per ore.	0	1	0	0	0	0	0	0	0
1375	Jezek_2003	1	L'idraulico aggiusta il tubo.	0	1	0	0	0	0	0	0	0
1376	Jezek_2003	0	L'idraulico aggiusta.	0	1	0	0	0	0	0	0	0
1377	Jezek_2003	0	Il postino arriva la posta.	0	1	0	0	0	0	0	0	0
1378	Jezek_2003	1	Il postino arriva.	0	1	0	0	0	0	0	0	0
1383	Jezek_2003	1	Hai chiamato Alice?	0	0	0	0	0	1	0	0	0
1387	Jezek_2003	1	Il pallone si è rotto.	0	1	0	0	1	0	0	0	0
1389	Jezek_2003	1	Il pallone è scoppiato.	0	1	0	0	0	0	0	0	0
1390	Jezek_2003	0	Il pallone si è scoppiato.	0	1	0	0	0	0	0	0	0
1409	Jezek_2003	1	Il negozio ha chiuso.	0	1	0	0	0	0	0	0	0
1410	Jezek_2003	0	La porta ha chiuso.	0	1	0	0	1	0	0	0	0
1411	Jezek_2003	0	Il negozio si è chiuso.	0	1	0	0	1	0	0	0	0
1412	Jezek_2003	0	I prezzi sono abbassati.	0	1	0	0	0	0	0	0	0
1413	Jezek_2003	1	I prezzi si sono abbassati.	0	1	0	0	0	0	0	0	0
1414	Jezek_2003	1	I prezzi sono scesi.	0	1	0	0	0	0	0	0	0
1415	Jezek_2003	0	I prezzi si sono scesi.	0	1	0	0	0	0	0	0	0
1416	Jezek_2003	1	Il libro si è strappato.	0	1	0	0	1	0	0	0	0
1417	Jezek_2003	1	Il libro è caduto.	0	1	0	0	1	0	0	0	0
1418	Jezek_2003	0	Il libro si è caduto.	0	1	0	0	0	0	0	0	0
1424	Jezek_2003	1	Andrea è corso a casa.	0	1	0	0	1	0	0	0	0
1425	Jezek_2003	1	La palla ha rotolato per più di cento metri.	0	0	0	0	0	0	1	0	0
1426	Jezek_2003	1	La palla è rotolata dal pendio.	0	0	0	0	0	0	1	0	0
1429	Jezek_2003	1	Lo spettacolo mi ha coinvolto.	0	1	0	0	0	0	0	0	0
1430	Jezek_2003	1	Tommaso è uno che conta.	0	1	0	0	0	0	0	0	0
1433	Jezek_2003	0	La pena di morte ha abolita.	0	1	0	0	0	0	0	0	0
1434	Jezek_2003	1	La pena di morte è abolita.	0	1	0	0	1	0	0	0	0
1435	Jezek_2003	0	La pena di morte si è abolita.	0	1	0	0	0	0	0	0	0
1446	Jezek_2003	1	Tommaso non ammette che tu sia così villano.	0	0	0	0	0	0	1	0	0
1467	Jezek_2003	0	Il fuoco che ha preso.	0	1	0	0	0	0	0	0	0
1468	Jezek_2003	0	Il fuoco è stato preso.	0	1	0	0	0	0	0	0	0
1471	Jezek_2003	1	Paola ha accorciato il vestito.	0	1	0	0	0	0	0	0	0
1473	Jezek_2003	1	Il vestito si è accorciato.	0	1	0	0	0	0	0	0	0
1478	Jezek_2003	0	Le scarpe si sono lucidate.	0	1	0	0	0	0	0	0	0
1480	Jezek_2003	1	Andrea è arrivato.	0	1	0	0	0	0	0	0	0
1481	Jezek_2003	1	Il treno è arrivato.	0	1	0	0	0	0	0	0	0
1482	Jezek_2003	0	Francesco ha caduto il bicchiere.	0	1	0	0	0	0	0	0	0
1486	Jezek_2003	1	Stando al sole, Emma si è accaldata.	0	1	0	0	0	0	0	0	0
1491	Jezek_2003	1	Che ti è successo?	0	0	0	1	0	1	0	0	0
1492	Jezek_2003	1	Per la manifestazione sono arrivate nel porto molte navi.	0	0	0	0	0	0	1	0	0
1495	Jezek_2003	1	Prima di raggiungere il porto molte navi si sono arenate.	0	0	0	0	0	0	1	0	0
1504	Jezek_2003	1	Le navi arenate sono state recuperate solo in tarda serata.	0	0	0	0	0	0	1	0	0
1506	Jezek_2003	0	La nebbia è dileguata.	0	1	0	0	0	0	0	0	0
1507	Jezek_2003	1	Edoardo piange sempre.	0	1	0	0	1	0	0	0	0
1511	Jezek_2003	1	Parlando, si è impaperato.	0	1	0	0	0	0	0	0	0
1512	Jezek_2003	1	L'acqua è evaporata.	0	1	0	0	0	0	0	0	0
1514	Jezek_2003	1	Paola è scappata.	0	1	0	0	1	0	0	0	0
1519	Jezek_2003	0	La bufera è imperversata.	0	1	0	0	1	0	0	0	0
1528	Jezek_2003	1	L'acqua è zampillata dalla fessura.	0	1	0	0	0	0	0	0	0
1529	Jezek_2003	1	L'acqua ha zampillato dalla fessura.	0	1	0	0	1	0	0	0	0
1530	Jezek_2003	1	La malattia è regredita.	0	1	0	0	1	0	0	0	0
1531	Jezek_2003	1	La macchina è sparita.	0	1	0	0	0	0	0	0	0
1533	Jezek_2003	1	La nave si è arenata.	0	1	0	0	0	0	0	0	0
1551	Jezek_2003	1	Ha squillato il telefono	0	1	0	0	0	0	0	0	0
1552	Jezek_2003	1	È squillato il telefono	0	1	0	0	1	0	0	0	0
1553	Jezek_2003	1	Il tentativo è abortito.	0	1	0	0	1	0	0	0	0
1566	Jezek_2003	1	Il figlio di Edoardo siede in prima fila.	0	0	0	0	0	0	1	0	0
1567	Jezek_2003	0	Il figlio di Gabriele siede in prima fila alle 8 in punto.	0	0	0	0	0	0	1	0	0
1568	Jezek_2003	1	Il figlio di Leonardo siede in prima fila dall'inizio del concerto.	0	0	0	0	0	0	1	0	0
1569	Jezek_2003	0	Il figlio di Gabriele si siede in prima fila dall'inizio del concerto.	0	0	0	0	0	0	1	0	0
1570	Jezek_2003	1	Il figlio di Leonardo entra nel teatro e si siede in prima fila.	0	0	0	0	0	0	1	0	0
1571	Jezek_2003	0	Quando iniziò il concerto, il figlio di Riccardo si sedeva in prima fila.	0	0	0	0	0	0	1	0	0
1578	Jezek_2003	1	Il muro è ammuffito in due ore.	0	1	0	0	0	0	0	0	0
1579	Jezek_2003	1	Nel referendum hanno prevalso i no.	0	1	0	0	0	0	0	0	0
1581	Jezek_2003	1	Si è prevalso della propria posizione.	0	1	0	0	0	0	0	0	0
1583	Jezek_2003	1	Paola è caduta.	0	1	0	0	0	0	0	0	0
1584	Jezek_2003	1	Emma si è arrabbiata.	0	1	0	0	1	0	0	0	0
1588	Jezek_2003	1	La situazione è peggiorata.	0	1	0	0	0	0	0	0	0
1589	Jezek_2003	0	Il tuo intervento è peggiorato.	0	1	0	0	0	0	0	0	0
1590	Jezek_2003	1	Il tuo comportamento è peggiorato.	0	1	0	0	0	0	0	0	0
1592	Jezek_2003	1	La gonna si è strappata.	0	1	0	0	1	0	0	0	0
1593	Jezek_2003	0	Emma si è strappata.	0	1	0	0	0	0	0	0	0
1601	Jezek_2003	1	Paola sta leggendo qualcosa.	0	0	0	0	0	0	0	0	1
1602	Jezek_2003	1	Paola legge molto qualcosa, soprattutto dopo cena.	0	0	0	0	0	0	0	0	1
1603	Jezek_2003	1	Maria ha cucinato qualcosa.	0	0	0	0	0	0	0	0	1
1604	Jezek_2003	1	Beatrice sa cucinare molto bene qualcosa.	0	0	0	0	0	0	0	0	1
1613	Jezek_2003	1	Hai finito di apparecchiare?	0	0	0	0	0	1	0	0	0
1614	Jezek_2003	1	Hai finito di apparecchiare la tavola?	0	0	0	0	0	1	0	0	0
1623	Jezek_2003	1	La mia vecchia macchina beve sempre di più.	0	0	0	0	0	0	1	0	0
1626	Jezek_2003	1	Francesco ha scritto.	0	1	0	0	1	0	0	0	0
1627	Jezek_2003	1	Francesco ha scritto un libro.	0	1	0	0	0	0	0	0	0
1631	Jezek_2003	1	Maria ha nuotato.	0	1	0	0	1	0	0	0	0
1632	Jezek_2003	1	Paola ha bucato.	0	1	0	0	1	0	0	0	0
1633	Jezek_2003	1	Alice ha mangiato.	0	1	0	0	0	0	0	0	0
1639	Jezek_2003	1	Il coro ha cantato un madrigale.	0	1	0	0	0	0	0	0	0
1640	Jezek_2003	1	Il coro ha cantato.	0	1	0	0	1	0	1	0	0
1641	Jezek_2003	1	L'imputato ha cantato.	0	1	0	0	0	0	0	0	0
1644	Jezek_2003	1	Lo sforzo ha collassato il polmone.	0	1	0	0	1	0	0	0	0
1645	Jezek_2003	1	Il polmone ha collassato.	0	1	0	0	1	0	0	0	0
1646	Jezek_2003	1	Maria ha bollito l'acqua.	0	1	0	0	0	0	0	0	0
1647	Jezek_2003	1	La cura ha guarito Tommaso.	0	1	0	0	1	0	0	0	0
1648	Jezek_2003	0	La cura è guarita.	0	1	0	0	0	0	0	0	0
1649	Jezek_2003	1	Il colpo ha tramortito tutti.	0	1	0	0	0	0	0	0	0
